name,experiment,label,day,day_moment,pbs,cage,group,eye,dose,path
OCT_Image_RE_Circle-2017-09-01-13-49-25.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C28,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 28 A1 GP A/OCT_Image_RE_Circle-2017-09-01-13-49-25.tif
OCT_Image_RE_Circle-2017-09-01-13-48-06.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C28,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 28 A1 GP A/OCT_Image_RE_Circle-2017-09-01-13-48-06.tif
OCT_Image_RE_Circle-2017-09-01-13-47-36.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C28,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 28 A1 GP A/OCT_Image_RE_Circle-2017-09-01-13-47-36.tif
OCT_Image_RE_Circle-2017-09-01-13-49-50.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C28,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 28 A1 GP A/OCT_Image_RE_Circle-2017-09-01-13-49-50.tif
OCT_Image_RE_Circle-2017-09-01-13-47-50.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C28,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 28 A1 GP A/OCT_Image_RE_Circle-2017-09-01-13-47-50.tif
OCT_Image_RE_Circle-2017-09-01-13-48-22.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C28,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 28 A1 GP A/OCT_Image_RE_Circle-2017-09-01-13-48-22.tif
OCT_Image_RE_Circle-2017-09-01-13-48-02.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C28,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 28 A1 GP A/OCT_Image_RE_Circle-2017-09-01-13-48-02.tif
OCT_Image_RE_Circle-2017-09-01-13-48-28.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C28,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 28 A1 GP A/OCT_Image_RE_Circle-2017-09-01-13-48-28.tif
OCT_Image_RE_Circle-2017-09-01-13-51-24.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C28,A1,left,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 28 A1 GP A/LE/OCT_Image_RE_Circle-2017-09-01-13-51-24.tif
OCT_Image_RE_Circle-2017-09-01-13-52-06.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C28,A1,left,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 28 A1 GP A/LE/OCT_Image_RE_Circle-2017-09-01-13-52-06.tif
OCT_Image_RE_Circle-2017-09-01-13-52-02.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C28,A1,left,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 28 A1 GP A/LE/OCT_Image_RE_Circle-2017-09-01-13-52-02.tif
OCT_Image_RE_Circle-2017-09-01-13-51-21.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C28,A1,left,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 28 A1 GP A/LE/OCT_Image_RE_Circle-2017-09-01-13-51-21.tif
OCT_Image_RE_Circle-2017-09-01-13-51-07.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C28,A1,left,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 28 A1 GP A/LE/OCT_Image_RE_Circle-2017-09-01-13-51-07.tif
OCT_Image_RE_Circle-2017-09-01-13-51-52.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C28,A1,left,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 28 A1 GP A/LE/OCT_Image_RE_Circle-2017-09-01-13-51-52.tif
OCT_Image_RE_Circle-2017-09-01-13-51-11.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C28,A1,left,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 28 A1 GP A/LE/OCT_Image_RE_Circle-2017-09-01-13-51-11.tif
OCT_Image_RE_Circle-2017-09-01-13-51-31.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C28,A1,left,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 28 A1 GP A/LE/OCT_Image_RE_Circle-2017-09-01-13-51-31.tif
OCT_Image_RE_Circle-2017-09-01-13-52-08.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C28,A1,left,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 28 A1 GP A/LE/OCT_Image_RE_Circle-2017-09-01-13-52-08.tif
OCT_Image_RE_Circle-2017-09-01-13-51-18.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C28,A1,left,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 28 A1 GP A/LE/OCT_Image_RE_Circle-2017-09-01-13-51-18.tif
OCT_Image_RE_Circle-2017-09-01-13-51-40.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C28,A1,left,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 28 A1 GP A/LE/OCT_Image_RE_Circle-2017-09-01-13-51-40.tif
OCT_Image_RE_Circle-2017-09-01-13-50-57.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C28,A1,left,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 28 A1 GP A/LE/OCT_Image_RE_Circle-2017-09-01-13-50-57.tif
OCT_Image_RE_Circle-2017-09-01-13-51-43.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C28,A1,left,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 28 A1 GP A/LE/OCT_Image_RE_Circle-2017-09-01-13-51-43.tif
OCT_Image_RE_Circle-2017-09-01-13-51-46.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C28,A1,left,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 28 A1 GP A/LE/OCT_Image_RE_Circle-2017-09-01-13-51-46.tif
OCT_Image_RE_Circle-2017-09-01-13-51-49.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C28,A1,left,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 28 A1 GP A/LE/OCT_Image_RE_Circle-2017-09-01-13-51-49.tif
OCT_Image_RE_Circle-2017-09-01-13-51-14.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C28,A1,left,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 28 A1 GP A/LE/OCT_Image_RE_Circle-2017-09-01-13-51-14.tif
OCT_Image_RE_Circle-2017-09-01-19-30-39.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C30,A3,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 30 A3 GP C/OCT_Image_RE_Circle-2017-09-01-19-30-39.tif
OCT_Image_RE_Circle-2017-09-01-19-31-41.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C30,A3,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 30 A3 GP C/OCT_Image_RE_Circle-2017-09-01-19-31-41.tif
OCT_Image_RE_Circle-2017-09-01-19-31-13.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C30,A3,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 30 A3 GP C/OCT_Image_RE_Circle-2017-09-01-19-31-13.tif
OCT_Image_RE_Circle-2017-09-01-19-30-49.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C30,A3,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 30 A3 GP C/OCT_Image_RE_Circle-2017-09-01-19-30-49.tif
OCT_Image_RE_Circle-2017-09-01-19-30-59.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C30,A3,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 30 A3 GP C/OCT_Image_RE_Circle-2017-09-01-19-30-59.tif
OCT_Image_RE_Circle-2017-09-01-19-31-07.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C30,A3,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 30 A3 GP C/OCT_Image_RE_Circle-2017-09-01-19-31-07.tif
OCT_Image_RE_Circle-2017-09-01-19-31-34.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C30,A3,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 30 A3 GP C/OCT_Image_RE_Circle-2017-09-01-19-31-34.tif
OCT_Image_RE_Circle-2017-09-01-19-31-03.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C30,A3,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 30 A3 GP C/OCT_Image_RE_Circle-2017-09-01-19-31-03.tif
OCT_Image_RE_Circle-2017-09-01-19-31-31.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C30,A3,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 30 A3 GP C/OCT_Image_RE_Circle-2017-09-01-19-31-31.tif
OCT_Image_RE_Circle-2017-09-01-19-31-26.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C30,A3,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 30 A3 GP C/OCT_Image_RE_Circle-2017-09-01-19-31-26.tif
OCT_Image_RE_Circle-2017-09-01-19-31-10.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C30,A3,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 30 A3 GP C/OCT_Image_RE_Circle-2017-09-01-19-31-10.tif
OCT_Image_RE_Circle-2017-09-01-19-31-37.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C30,A3,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 30 A3 GP C/OCT_Image_RE_Circle-2017-09-01-19-31-37.tif
OCT_Image_RE_Circle-2017-09-01-19-30-54.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C30,A3,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 30 A3 GP C/OCT_Image_RE_Circle-2017-09-01-19-30-54.tif
OCT_Image_RE_Circle-2017-09-01-17-46-12.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C29,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 29 A4 GP B/OCT_Image_RE_Circle-2017-09-01-17-46-12.tif
OCT_Image_RE_Circle-2017-09-01-17-47-39.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C29,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 29 A4 GP B/OCT_Image_RE_Circle-2017-09-01-17-47-39.tif
OCT_Image_RE_Circle-2017-09-01-17-48-24.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C29,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 29 A4 GP B/OCT_Image_RE_Circle-2017-09-01-17-48-24.tif
OCT_Image_RE_Circle-2017-09-01-17-47-49.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C29,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 29 A4 GP B/OCT_Image_RE_Circle-2017-09-01-17-47-49.tif
OCT_Image_RE_Circle-2017-09-01-17-48-30.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C29,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 29 A4 GP B/OCT_Image_RE_Circle-2017-09-01-17-48-30.tif
OCT_Image_RE_Circle-2017-09-01-17-47-56.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C29,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 29 A4 GP B/OCT_Image_RE_Circle-2017-09-01-17-47-56.tif
OCT_Image_RE_Circle-2017-09-01-17-48-09.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C29,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 29 A4 GP B/OCT_Image_RE_Circle-2017-09-01-17-48-09.tif
OCT_Image_RE_Circle-2017-09-01-17-46-47.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C29,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 29 A4 GP B/OCT_Image_RE_Circle-2017-09-01-17-46-47.tif
OCT_Image_RE_Circle-2017-09-01-17-46-17.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C29,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 29 A4 GP B/OCT_Image_RE_Circle-2017-09-01-17-46-17.tif
OCT_Image_RE_Circle-2017-09-01-17-48-17.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C29,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 29 A4 GP B/OCT_Image_RE_Circle-2017-09-01-17-48-17.tif
OCT_Image_RE_Circle-2017-09-01-17-48-35.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C29,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 29 A4 GP B/OCT_Image_RE_Circle-2017-09-01-17-48-35.tif
OCT_Image_RE_Circle-2017-09-01-17-48-21.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C29,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 29 A4 GP B/OCT_Image_RE_Circle-2017-09-01-17-48-21.tif
OCT_Image_RE_Circle-2017-09-01-17-46-33.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C29,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 29 A4 GP B/OCT_Image_RE_Circle-2017-09-01-17-46-33.tif
OCT_Image_RE_Circle-2017-09-01-17-47-22.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C29,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 29 A4 GP B/OCT_Image_RE_Circle-2017-09-01-17-47-22.tif
OCT_Image_RE_Circle-2017-09-01-17-48-05.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C29,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 29 A4 GP B/OCT_Image_RE_Circle-2017-09-01-17-48-05.tif
OCT_Image_RE_Circle-2017-09-01-17-46-26.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C29,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 29 A4 GP B/OCT_Image_RE_Circle-2017-09-01-17-46-26.tif
OCT_Image_RE_Circle-2017-09-01-17-49-29.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C29,A4,left,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 29 A4 GP B/LE/OCT_Image_RE_Circle-2017-09-01-17-49-29.tif
OCT_Image_RE_Circle-2017-09-01-17-49-16.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C29,A4,left,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 29 A4 GP B/LE/OCT_Image_RE_Circle-2017-09-01-17-49-16.tif
OCT_Image_RE_Circle-2017-09-01-17-49-32.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C29,A4,left,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 29 A4 GP B/LE/OCT_Image_RE_Circle-2017-09-01-17-49-32.tif
OCT_Image_RE_Circle-2017-09-01-17-49-22.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C29,A4,left,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 29 A4 GP B/LE/OCT_Image_RE_Circle-2017-09-01-17-49-22.tif
OCT_Image_RE_Circle-2017-09-01-17-49-26.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C29,A4,left,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 29 A4 GP B/LE/OCT_Image_RE_Circle-2017-09-01-17-49-26.tif
OCT_Image_RE_Circle-2017-09-01-12-36-24.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C27,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 27 A4 GP A/OCT_Image_RE_Circle-2017-09-01-12-36-24.tif
OCT_Image_RE_Circle-2017-09-01-12-31-03.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C27,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 27 A4 GP A/OCT_Image_RE_Circle-2017-09-01-12-31-03.tif
OCT_Image_RE_Circle-2017-09-01-12-31-07.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C27,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 27 A4 GP A/OCT_Image_RE_Circle-2017-09-01-12-31-07.tif
OCT_Image_RE_Circle-2017-09-01-12-34-51.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C27,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 27 A4 GP A/OCT_Image_RE_Circle-2017-09-01-12-34-51.tif
OCT_Image_RE_Circle-2017-09-01-12-35-43.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C27,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 27 A4 GP A/OCT_Image_RE_Circle-2017-09-01-12-35-43.tif
OCT_Image_RE_Circle-2017-09-01-12-35-56.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C27,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 27 A4 GP A/OCT_Image_RE_Circle-2017-09-01-12-35-56.tif
OCT_Image_RE_Circle-2017-09-01-12-34-43.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C27,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 27 A4 GP A/OCT_Image_RE_Circle-2017-09-01-12-34-43.tif
OCT_Image_RE_Circle-2017-09-01-12-36-21.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C27,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 27 A4 GP A/OCT_Image_RE_Circle-2017-09-01-12-36-21.tif
OCT_Image_RE_Circle-2017-09-01-12-34-23.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C27,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 27 A4 GP A/OCT_Image_RE_Circle-2017-09-01-12-34-23.tif
OCT_Image_RE_Circle-2017-09-01-12-31-15.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C27,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 27 A4 GP A/OCT_Image_RE_Circle-2017-09-01-12-31-15.tif
OCT_Image_RE_Circle-2017-09-01-12-30-59.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C27,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 27 A4 GP A/OCT_Image_RE_Circle-2017-09-01-12-30-59.tif
OCT_Image_RE_Circle-2017-09-01-12-33-14.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C27,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 27 A4 GP A/OCT_Image_RE_Circle-2017-09-01-12-33-14.tif
OCT_Image_RE_Circle-2017-09-01-12-32-47.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C27,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 27 A4 GP A/OCT_Image_RE_Circle-2017-09-01-12-32-47.tif
OCT_Image_RE_Circle-2017-09-01-12-31-54.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C27,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 27 A4 GP A/OCT_Image_RE_Circle-2017-09-01-12-31-54.tif
OCT_Image_RE_Circle-2017-09-01-12-35-27.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C27,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 27 A4 GP A/OCT_Image_RE_Circle-2017-09-01-12-35-27.tif
OCT_Image_RE_Circle-2017-09-01-12-35-09.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C27,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 27 A4 GP A/OCT_Image_RE_Circle-2017-09-01-12-35-09.tif
